message_id,allocation_date,authorized_customer_id,raw_message,message_difficulty,split,message_hash_sha256
M000336,2025-01-30,C001,"Please deliver 11 kg peppers grade B, substitution OK; also 5 box broc grade B, substitution OK on 2025-01-30. Customer ref C001.",standard,development,d1571fd97407e86ccf542edb7a9e00e97683f2277ae9035a4f798440d615c558
M000337,2025-01-30,C003,"Please deliver 15 kg lett grade B, substitution OK; also 5 box spinach grade B, substitution OK; also 3 kg brocc grade A, no substitutes on 2025-01-30. Customer ref C003.",standard,development,741ad546685d3da022c1ed4f88defd60206b1dac72dda7236748505849a228ec
M000338,2025-01-30,C004,"Please deliver 3 kg lettuces grade B, no substitutes on 2025-01-30. Customer ref C004.",standard,development,9477f738cb1064785305b74a162a303c28136f6b5e4ac2397fa77b7fcdfb3e57
M000339,2025-01-30,C005,"Morning, can u send 12 box tomatoes grade A, no substitutes; also 24 kg strawberry grade B, substitution OK for 30/01; same delivery slot. Ref 05",hard,development,7ae160b6f7e32501166b23ea06d8282e90e931aa7f077133384b53c98020655f
M000340,2025-01-30,C006,"Please deliver 5 kg lett grade B, substitution OK; also 3 box strawberries grade A, no substitutes; also 19 kg peppers grade B, substitution OK; also 15 kg car grade A, no substitutes on 2025-01-30. Customer ref C006.",standard,development,4e9332a3728e105741022ba686865221b70a2ff318f91a52307aec4eec613aca
M000341,2025-01-30,C007,"Hi team pls arrange 1 box broccoli grade B, substitution OK for 30/01; call if any issue. Ref 07",hard,development,8c1e5b0bef3e7e80167fb2f6aea84837aa52f915e023144417064708e20de0ee
M000342,2025-01-30,C008,"Hi team pls arrange 30 kg cucumber grade B, substitution OK; also 2 crate strawberry grade B, no substitutes; also 1 crate capsicum grade B, substitution OK; also 12 kg brocc grade B, no substitutes for 30/01; call if any issue. Ref 08",hard,development,728706b90f38a54625dbc60a9a85e1d332d0227c9df7e89ee3d183b3c4bda186
M000343,2025-01-30,C009,"Please deliver 64 kg carrot grade B, no substitutes on 2025-01-30. Customer ref C009.",standard,development,cfd01f81fee2fafdf1ba57c20f780aadee48d0ca65ae9cc82fbfa7403378571a
M000344,2025-01-30,C010,"Please deliver 11 box tomatoes grade B, substitution OK; also 8 box lett grade A, no substitutes; also 27 kg bell pepper grade A, no substitutes; also 8 kg broccoli grade A, no substitutes on 2025-01-30. Customer ref C010.",standard,development,8567cbe4565237692a15f28d91997e50ea6cb81576d0d871d50bfc1fb1fea05d
M000345,2025-01-30,C011,"Morning, can u send 4 crate cuke grade B, substitution OK; also 58 kg spin grade A, no substitutes for 30/01; call if any issue. Ref 11",hard,development,242cd0efdf4539c641ad9dc6fca46e05292e40b27993640b5ef7663faef2269f
M000346,2025-01-30,C012,"Please deliver 8 kg strawberry grade B, substitution OK; also 24 kg capsicum grade B, substitution OK on 2025-01-30. Customer ref C012.",standard,development,3e5922c36e64396d5899549dfd281b2ded19a91718f5b937ad2fb02017e20c56
M000347,2025-01-31,C001,"Please deliver 6 box tomato grade B, substitution OK; also 47 kg lettuce grade B, no substitutes on 2025-01-31. Customer ref C001.",standard,development,661bbe79628a6d7717365e3f822c49b8d91ffc05a36cbb666f102d5006040e57
M000348,2025-01-31,C002,"Please deliver 20 kg strawberry grade A, no substitutes on 2025-01-31. Customer ref C002.",standard,development,a082af4cb7ce4dfc55af843b350338dba7c41035eec6e5306051aab7fd1ba8ce
M000349,2025-01-31,C003,"Morning, can u send 2 box carrots grade B, substitution OK for 31/01; call if any issue. Ref 03",hard,development,53ba442329d3b13e63998673847f24ea977393c05c80d7dcdbb15da38bea1a80
M000350,2025-01-31,C004,"Amendment - need 35 kg cuke grade B, substitution OK; also 31 kg carrots grade B, substitution OK for 31/01; confirm asap. Ref 04",hard,development,c9dd2c31d37b1ff9237c148f4793ae264de5340904be49207e8c4e8fed1f29eb
M000351,2025-01-31,C005,"Amendment - need 13 kg tomato grade A, no substitutes; also 12 kg lettuce grade A, no substitutes; also 1 box capsicum grade A, no substitutes for 31/01; call if any issue. Ref 05",hard,development,707d3f61d639a94b0370648a46051846c38306307ffb4501d8dab9099ee3e6c3
M000352,2025-01-31,C006,"Please deliver 14 kg tomato grade A, substitution OK; also 8 kg berries grade B, no substitutes; also 12 kg peppers grade B, substitution OK on 2025-01-31. Customer ref C006.",standard,development,78ca3188cf7cb909b88fb7a79a6d0022c6c36c63f3ef3f7f79c8ca239870c1c1
M000353,2025-01-31,C007,"Please deliver 2 box toms grade A, no substitutes; also 48 kg capsicum grade B, substitution OK; also 6 box spin grade A, no substitutes; also 1 box carrots grade A, substitution OK on 2025-01-31. Customer ref C007.",standard,development,8f7cfbf28bb14ae4f26681f11d67b1b61d9aa15f6f848fb50358a691d722b411
M000354,2025-01-31,C008,"Hi team pls arrange 13 kg lett grade A, no substitutes; also 5 kg bell pepper grade B, no substitutes for 31/01; call if any issue. Ref 08",hard,development,cd9d5f842b9b9f38fc626fe54dcbf6cbbc7d6d283bdbde8093bc5bdd85087fbb
M000355,2025-01-31,C009,"Please deliver 21 kg strawberry grade B, substitution OK; also 12 kg carrots grade B, substitution OK on 2025-01-31. Customer ref C009.",standard,development,f84ee4aa18ef2848698a5d2773571e376983b8ea0cbb55ca324c366202ddf98c
M000356,2025-01-31,C010,"Morning, can u send 3 kg lettuce grade A, no substitutes; also 9 kg leaf spinach grade B, substitution OK; also 2 crate brocc grade B, substitution OK for 31/01; confirm asap. Ref 10",hard,development,f5b18ee91e5af5b2643f107a127e43999f93dbf4f2720c7a420e317fb0fd1841
M000357,2025-01-31,C011,"Please deliver 5 box spin grade A, no substitutes; also 3 kg car grade A, no substitutes on 2025-01-31. Customer ref C011.",standard,development,c30c38586b4ee3c221e5f69c6ee26f19b24ab9f8159bfa829bdef7d6aaaafcaf
M000358,2025-01-31,C012,"Please deliver 17 kg cuke grade A, no substitutes; also 12 kg peppers grade B, substitution OK; also 73 kg broc grade B, no substitutes on 2025-01-31. Customer ref C012.",standard,development,b3b9091d3b04480a165aacdb61618fbbaea637626b5ddd17ea6fc9f520fe5e77
M000359,2025-02-01,C001,"Please deliver 45 kg toms grade B, substitution OK; also 28 kg lett grade A, no substitutes; also 2 crate cucumber grade B, substitution OK; also 2 crate spin grade B, no substitutes; also 3 kg broccoli grade A, no substitutes on 2025-02-01. Customer ref C001.",standard,development,6ebb96afb41d2b6f6eef7fc3292fb7f48e314bce40f121eb03b434b6be630389
M000360,2025-02-01,C002,"Please deliver 28 kg cuke grade B, substitution OK on 2025-02-01. Customer ref C002.",standard,development,01feae0c659daae324b9318a1a1c225d74d94fd3f3c1e176289c56ea1eb19b06
M000361,2025-02-01,C003,"Please deliver 7 kg lett grade B, substitution OK; also 3 crate car grade A, no substitutes on 2025-02-01. Customer ref C003.",standard,development,b1727138d8fb4530e78e5c1f15418e2c946738147da562df34ccd308525c5dc1
M000362,2025-02-01,C004,"Please deliver 8 kg spin grade A, no substitutes on 2025-02-01. Customer ref C004.",standard,development,616ffccaeeb092c9135928a33093e3582a577dac3dc4fa215038654826d56fce
M000363,2025-02-01,C005,"Please deliver 33 kg berries grade B, no substitutes on 2025-02-01. Customer ref C005.",standard,development,da3eeb13af89826275c199b59192d8244e410fa2c9fcc331ac4f6c2b908bec56
M000364,2025-02-01,C006,"Please deliver 5 box lettuces grade B, substitution OK; also 49 kg broccoli grade B, substitution OK on 2025-02-01. Customer ref C006.",standard,development,c90bb7f08d518a1ce75bf6a4030a3f58f25c7094d3c6de3b5109f4c88ffbc990
M000365,2025-02-01,C007,"Please deliver 1 crate cuke grade A, no substitutes; also 8 box strawberry grade B, substitution OK; also 11 kg spin grade A, no substitutes on 2025-02-01. Customer ref C007.",standard,development,7bffe92575030e364ef6ca6fc4b6d12966eb660d9d9052c5af33b0514cebf2ae
M000366,2025-02-01,C008,"Please deliver 16 kg brocc grade B, substitution OK on 2025-02-01. Customer ref C008.",standard,development,5d5b687d6e431b70ce88a292066ef72b11279fd403610f79f6a031bf424351c9
M000367,2025-02-01,C009,"Please deliver 13 box bell pepper grade B, substitution OK on 2025-02-01. Customer ref C009.",standard,development,d3d4d81fe432d79b734a80f457393cb5ee0d94e2d21161aca4968ea68b152831
M000368,2025-02-01,C010,"Please deliver 9 kg peppers grade A, no substitutes; also 36 kg car grade A, no substitutes on 2025-02-01. Customer ref C010.",standard,development,191b5515156b7e13153c501e0b75d04c474877ce315893f6eac23cd5842d1beb
M000369,2025-02-01,C011,"Morning, can u send 49 kg cuke grade B, substitution OK for 01/02; same delivery slot. Ref 11",hard,development,aac72629cb6879225e5d320d33443bd5af5b92cbca0f3536ae3c7e103c51adcd
M000370,2025-02-01,C012,"Please deliver 48 kg tomatoes grade A, no substitutes; also 4 box cuke grade B, substitution OK; also 1 box carrot grade A, no substitutes on 2025-02-01. Customer ref C012.",standard,development,8beb7e464d5a2a71a3ccf8a088718601809b5fb56ab9a7784cea0cb135a8a4b0
M000371,2025-02-02,C001,"Morning, can u send 9 kg cuke grade A, no substitutes; also 4 crate broccoli grade B, substitution OK for 02/02; same delivery slot. Ref 01",hard,development,b0e53ff4f69031757373fbc54ba56e10161e309fe5cfb9063c51ec5c53e0403d
M000372,2025-02-02,C002,"Hi team pls arrange 5 box lettuces grade B, substitution OK; also 9 kg cuke grade A, no substitutes; also 11 kg berries grade B, no substitutes; also 14 kg leaf spinach grade B, substitution OK for 02/02; confirm asap. Ref 02",hard,development,44ef9939b6bc09649978664a9d783c35003d645411a0496587070fdf58daf547
M000373,2025-02-02,C003,"Please deliver 17 kg lettuces grade A, no substitutes; also 43 kg peppers grade A, no substitutes on 2025-02-02. Customer ref C003.",standard,development,77ba8b53087cc3e7c83e967923752f2cb374955b6732366880f839ab05ba2c52
M000374,2025-02-02,C004,"Please deliver 15 kg lettuces grade B, no substitutes on 2025-02-02. Customer ref C004.",standard,development,ccbb258b850f157e4102d572e6b43c1ba21b63674181f539a8e36ea784532733
M000375,2025-02-02,C006,"Please deliver 153 kg tomato grade B, substitution OK; also 29 kg peppers grade A, no substitutes; also 39 kg carrots grade B, substitution OK on 2025-02-02. Customer ref C006.",standard,development,c0e39f0abffc43fc2452dd96b3cb36650de1ad0825fe26be89b047ce8553ac27
M000376,2025-02-02,C007,"Please deliver 7 kg lett grade A, no substitutes; also 3 kg cucumbers grade B, substitution OK on 2025-02-02. Customer ref C007.",standard,development,e0b5542408b9f25a0a083f014eaed4cee14472e6bad07556645eeccfbf15a0dd
M000377,2025-02-02,C008,"Please deliver 6 kg lettuces grade B, substitution OK; also 7 crate spin grade A, substitution OK on 2025-02-02. Customer ref C008.",standard,development,ea82a2b95e83b78497cd08f823976d7149ee5f3f286cacfeaa29948d99b61cc5
M000378,2025-02-02,C010,"Hi team pls arrange 40 kg tomatoes grade B, substitution OK; also 4 kg cucumbers grade A, no substitutes; also 7 box leaf spinach grade A, no substitutes; also 4 crate broc grade A, no substitutes for 02/02; same delivery slot. Ref 10",hard,development,df526d0b0b4ea55ca04753ab2fe3b5824031fb6fc4c50fd50e4805bae9c5cb86
M000379,2025-02-02,C011,"Please deliver 14 kg cuke grade B, substitution OK; also 17 kg strawberry grade A, substitution OK; also 53 kg carrot grade B, no substitutes on 2025-02-02. Customer ref C011.",standard,development,fcb00470f57d3b4356b05e9a2add81be8ee7c59fbc74ac983e427bdf1e72e198
M000380,2025-02-03,C001,"Please deliver 38 kg tomato grade A, no substitutes; also 13 kg lettuces grade B, substitution OK; also 3 kg berries grade A, no substitutes on 2025-02-03. Customer ref C001.",standard,development,7ba87bfe4373d44161a1faf56e081be33e15e77a01248c58b2388c43b2c117ca
M000381,2025-02-03,C002,"Please deliver 3 crate strawberry grade A, no substitutes on 2025-02-03. Customer ref C002.",standard,development,e77cd94283c9a2e968e3a0e184c3e922bb30801bed42d33bde3cf7a0519b3983
M000382,2025-02-03,C003,"Please deliver 32 kg broccoli grade A, no substitutes on 2025-02-03. Customer ref C003.",standard,development,739ee0a1f85517711f66f4454aa7f06a68d1a6c6c0cebd56355e6ece7ab31434
M000383,2025-02-03,C004,"Please deliver 29 kg tomato grade B, substitution OK; also 5 box bell pepper grade A, substitution OK; also 3 box spinach grade A, no substitutes; also 2 box carrot grade B, substitution OK on 2025-02-03. Customer ref C004.",standard,development,0fa52c922b0b2802a717055e7095fd28e9bbbf34df8cfa407a53d09bf3498666
M000384,2025-02-03,C005,"Hi team pls arrange 39 kg lettuce grade A, no substitutes for 03/02; confirm asap. Ref 05",hard,development,07b91960b28f716bd1d5d204c3f59b6621dde341f28a228d53288730589d6eca
M000385,2025-02-03,C006,"Please deliver 2 crate lettuces grade A, no substitutes on 2025-02-03. Customer ref C006.",standard,development,6330482ab7447a51dd5dee5c91a1f8d3abf3d7e7b51c7f9fa4a65952b1916c5e
M000386,2025-02-03,C007,"Please deliver 41 kg lettuce grade A, no substitutes; also 2 crate cucumber grade A, no substitutes; also 43 kg leaf spinach grade A, no substitutes on 2025-02-03. Customer ref C007.",standard,development,003a496a64f646e87894c9773b5c7b7a65e11093e75de08efa3bdce913028508
M000387,2025-02-03,C008,"Please deliver 32 kg toms grade B, substitution OK; also 1 box broc grade B, substitution OK on 2025-02-03. Customer ref C008.",standard,development,69da8205cf17ede6e41415d967f7c1fba7188474687dc0152460f76224885613
M000388,2025-02-03,C009,"Morning, can u send 78 kg cucumbers grade B, no substitutes; also 14 kg strawberry grade A, no substitutes; also 4 box spinach grade A, no substitutes; also 2 box carrot grade B, substitution OK; also 25 kg broc grade A, no substitutes for 03/02; call if any issue. Ref 09",hard,development,4d3938bd83b0034f002b2cc86faa77a01b9a0be89afb1a29983a1eed330ca39f
M000389,2025-02-03,C010,"Please deliver 6 kg strawberry grade A, no substitutes; also 26 kg bell pepper grade A, no substitutes; also 49 kg carrot grade B, substitution OK; also 29 kg brocc grade A, no substitutes on 2025-02-03. Customer ref C010.",standard,development,bc08b3675f3fe7a0c511cb9bceb49d9dd68e5f995df58202095c5d6d3369987e
M000390,2025-02-03,C011,"Morning, can u send 35 kg tomato grade A, no substitutes; also 10 kg cucumber grade A, no substitutes; also 1 box carrots grade B, no substitutes for 03/02; confirm asap. Ref 11",hard,development,6374e5a8f473ede6c768159c77b3b0796ec9e84422fe60b2eec180a6105c8290
M000391,2025-02-03,C012,"Please deliver 3 crate strawberry grade A, no substitutes; also 18 kg carrot grade A, substitution OK on 2025-02-03. Customer ref C012.",standard,development,5c56f0f20bb06eaf3e5dacdac07aba440f69b211ea920db4deefdad12a996c1c
M000392,2025-02-04,C001,"Please deliver 21 kg lett grade A, no substitutes; also 23 kg cucumber grade B, no substitutes on 2025-02-04. Customer ref C001.",standard,development,c3fc38a3cb71de031e7b9b7f4019fc5e0ff918b28037cc5c7b097aaa2f071f3f
M000393,2025-02-04,C002,"Please deliver 7 crate tomato grade B, substitution OK; also 38 kg cuke grade B, substitution OK; also 19 kg spinach grade A, no substitutes; also 5 box car grade B, substitution OK; also 2 crate broccoli grade A, no substitutes on 2025-02-04. Customer ref C002.",standard,development,802d13702aa481a23676501cf1500d74f125adb4f9ff81ee307e59c16d1c5874
M000394,2025-02-04,C003,"Please deliver 6 box lettuces grade B, substitution OK; also 14 kg strawberry grade A, substitution OK on 2025-02-04. Customer ref C003.",standard,development,aa66bc5a988a9a8344c57e212c79a76aa9f7c81ab1b6264de654e16cdf0f4e2a
M000395,2025-02-04,C005,"Please deliver 68 kg toms grade B, no substitutes; also 2 crate peppers grade B, substitution OK on 2025-02-04. Customer ref C005.",standard,development,c4e956faabd3020416e0b2fd63e1791ed244e92dec85019a2d5d7c286955dab9
M000396,2025-02-04,C006,"Please deliver 10 kg lettuce grade B, no substitutes on 2025-02-04. Customer ref C006.",standard,development,fe8db5a98388c5293dbbff4b2ac32499fd94260e61b3518f5da1a2e54962d069
M000397,2025-02-04,C007,"Please deliver 7 box lettuces grade A, no substitutes; also 2 box cucumber grade A, no substitutes; also 3 crate brocc grade B, substitution OK on 2025-02-04. Customer ref C007.",standard,development,24c996d61b6d40947e461e801534f1cef62d8ee43dee627caf5e6acad98d6ced
M000398,2025-02-04,C008,"Hi team pls arrange 6 box strawberries grade B, substitution OK; also 3 kg spin grade B, substitution OK; also 27 kg car grade A, substitution OK for 04/02; call if any issue. Ref 08",hard,development,f6106c42782cd96d22b91e69f15e609792948292ea021553ad08ccc8c1f918ed
M000399,2025-02-04,C009,"Please deliver 9 box toms grade B, substitution OK; also 12 kg berries grade A, no substitutes; also 12 kg leaf spinach grade B, substitution OK; also 2 box carrot grade A, substitution OK; also 19 kg broc grade A, no substitutes on 2025-02-04. Customer ref C009.",standard,development,98d65aca167aa94a1503df8539da20b1da9a57f7195153778e2b654334d77e1c
M000400,2025-02-04,C010,"Please deliver 7 kg berries grade B, substitution OK; also 27 kg peppers grade A, no substitutes on 2025-02-04. Customer ref C010.",standard,development,d9280a1825d7d5772153c8bc9b3f9ae65e2cb007b194dd9c1d28660bb59fa075
M000401,2025-02-04,C011,"Please deliver 32 kg tomatoes grade A, no substitutes; also 1 crate cucumbers grade A, no substitutes; also 2 crate berries grade A, no substitutes; also 2 crate spin grade B, substitution OK on 2025-02-04. Customer ref C011.",standard,development,e6bedcffe2f9d398cf5f9be155c253904a6925fb714a7d3e6f5f3af3cd9d73da
